Player,Player ID,Age,Speciality,Days in Academy,WC X,Stage N,Description,Last Match Date,Season,Week,B_GK,B_CD,B_WB,B_IM,B_W,B_F,L_GK,L_CD,L_WB,L_IM,L_W,L_F,Last Match Details,Country,Last update
"Dorian Burzacki,316465530,18.015,H,276,WC 36,41,World Cup - Semifinals,09/09/2024,88,16,-1,2.5,-1,3.5,4,4.5,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,02.07.2023 napastnik (90'),Polska,05.07.2023"
"Ireneusz Gibula,321251939,17.044,,199,WC 37,13,Continental Championship - Quarterfinals,29/11/2024,89,11,-1,4.5,-1,6,6,-1,-1.0,4.5,-1.0,-1.0,-1.0,-1.0,02.07.2023 stoper (90'),Polska,05.07.2023"
"Jozef Blaziak,320844195,17.003,T,192,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,2,-1,-1,5.5,-1,3,-1.0,-1.0,-1.0,5.5,-1.0,-1.0,02.07.2023 pomocnik (90'),Polska,05.07.2023"
"Leon Chomicki,321292290,17.014,,157,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,-1,3.5,5,5,-1,-1.0,-1.0,-1.0,5.0,5.0,-1.0,12.03.2023 skrzydlowy (90'),Polska,05.07.2023"
"Maciej Maszejko,317774332,18.046,T,206,WC 36,34,World Cup - Round III  Matchday 3,09/08/2024,88,11,-1,3.5,4.5,-1,-1,-1,-1.0,3.5,4.5,-1.0,-1.0,-1.0,02.07.2023 boczny_obronca (90'),Polska,05.07.2023"
"Marcel Musik,318426502,17.110,U,241,WC 37,1,Friendly,20/09/2024,89,1,0.5,-1,-1,3,-1,-1,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,02.07.2023 bramkarz (90'),Polska,05.07.2023"
"Marek Koniak,322870981,16.066,,178,WC 37,30,World Cup - Round II  Matchday 5,28/02/2025,90,8,-1,-1,5.5,5,-1,-1,-1.0,-1.0,5.5,-1.0,-1.0,-1.0,02.07.2023 boczny_obronca (90'),Polska,05.07.2023"
"Piotr Koszewski,319265553,17.049,P,185,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,3,-1,4.5,-1,3.5,-1.0,3.0,-1.0,-1.0,-1.0,-1.0,02.07.2023 stoper (90'),Polska,05.07.2023"
"Terencjusz Drosio,325087269,16.070,,136,WC 37,29,World Cup - Round II  Matchday 4,24/02/2025,90,8,-1,-1,3.5,3,-1,-1,-1.0,-1.0,3.5,3.0,-1.0,-1.0,12.03.2023 boczny_obronca (90'),Polska,05.07.2023"
"Tomasz Sierant,305195418,19.093,U,474,WC 36,5,Continental Championship  Matchday 3,01/03/2024,87,4,-1,1.5,2,3,3,5,-1.0,1.5,2.0,-1.0,-1.0,-1.0,02.04.2023 boczny_obronca (90'),Polska,05.07.2023"
"Wiktorian Romanczuk,319599335,17.023,,143,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,2.5,-1,-1,3.5,4.5,-1.0,2.5,-1.0,-1.0,3.5,-1.0,02.07.2023 stoper (90'),Polska,05.07.2023"
"Witold Turkot,324492874,16.082,,150,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,-1,-1,-1,3.5,4.5,4.5,-1.0,-1.0,-1.0,3.5,4.5,4.5,12.03.2023 pomocnik (90'),Polska,05.07.2023"
"Wojciech Pawelek,319347152,17.050,,234,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,4,4.5,5.5,-1,4,-1.0,-1.0,-1.0,5.5,-1.0,-1.0,02.07.2023 pomocnik (90'),Polska,05.07.2023"
"Zdzislaw Maciejczak,315577606,17.092,,290,WC 37,6,Continental Championship  Matchday 4,14/10/2024,89,5,3,5,5.5,4.5,6,6.5,-1.0,-1.0,-1.0,-1.0,6.0,-1.0,02.07.2023 skrzydlowy (90'),Polska,05.07.2023"
"Dariusz Kanclerz,324062760,17.076,,126,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,6,-1,6,5,-1,-1.0,5.0,-1.0,6.0,5.0,-1.0,03.07.2023 pomocnik (90'),Polska,05.07.2023"
"Gniewosz Rode,321698335,16.106,,93,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,2.5,3,5,-1,5,-1.0,2.5,3.0,5.0,-1.0,5.0,03.07.2023 napastnik (90'),Polska,05.07.2023"
"Jan Szwabowicz,326558384,16.077,P,109,WC 37,27,World Cup - Round II  Matchday 2,17/02/2025,90,7,-1,3,2.5,6.5,3.5,6,-1.0,3.0,2.5,5.0,3.5,6.0,03.07.2023 napastnik (90'),Polska,05.07.2023"
"Janusz Piorek,325159855,16.100,T,138,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,3,-1,6,5,-1,-1.0,2.5,-1.0,4.5,-1.0,-1.0,03.07.2023 pomocnik (70'),Polska,05.07.2023"
"Konrad Trzebieciak,325159861,16.046,,138,WC 37,34,World Cup - Round III  Matchday 3,21/03/2025,90,11,-1,3,-1,1.5,4,5,-1.0,2.0,-1.0,1.5,-1.0,4.0,12.06.2023 napastnik (90'),Polska,05.07.2023"
"Krzysztof Rembelski,323420548,17.047,,108,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,-1,4.5,-1,6,-1,-1.0,-1.0,4.0,-1.0,4.5,-1.0,03.07.2023 skrzydlowy (65'),Polska,05.07.2023"
"Ludwik Knopek,325464028,17.040,,116,WC 37,14,Continental Championship - Semifinals,02/12/2024,89,12,4,-1,-1,-1,-1,-1,3.5,-1.0,-1.0,-1.0,-1.0,-1.0,19.06.2023 bramkarz (90'),Polska,05.07.2023"
"Pawel Adamus,325159860,16.082,,138,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,-1,4,3.5,3.5,5,3.5,-1.0,-1.0,3.5,-1.0,4.0,3.0,06.06.2023 skrzydlowy (30'),Polska,05.07.2023"
"Roman Oleksyk,323276840,17.038,,99,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,4.5,1.5,-1,-1,-1,-1,3.5,1.5,-1.0,-1.0,-1.0,-1.0,03.07.2023 bramkarz (90'),Polska,05.07.2023"
"Ernest Gaworski,323911553,17.032,P,93,WC 37,16,World Cup - Round I  Matchday 1,13/12/2024,89,13,-1,2.5,3,2.5,3,-1,-1.0,2.5,3.0,2.5,3.0,-1.0,25.06.2023 pomocnik (90'),Polska,05.07.2023"
"Grzegorz Loks,316441952,17.083,,277,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,1.5,3,4,4,4.5,8,1.5,3.0,3.5,-1.0,-1.0,8.0,02.07.2023 napastnik (90'),Polska,05.07.2023"
"Jozef Karbowa,323524702,17.107,U,157,WC 37,2,Friendly,27/09/2024,89,2,-1,-1,-1,5,5,7,-1.0,-1.0,-1.0,5.0,5.0,7.0,02.07.2023 napastnik (90'),Polska,05.07.2023"
"Marcel Baborski,317731458,17.101,T,164,WC 37,3,Continental Championship  Matchday 1,04/10/2024,89,3,-1,3.5,3.5,4.5,4.5,-1,-1.0,3.5,3.5,4.0,-1.0,-1.0,02.07.2023 pomocnik (90'),Polska,05.07.2023"
"Marcin Golebiowski,320650181,17.075,,206,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,5,2,-1,2,1.5,1,5.0,2.0,-1.0,-1.0,-1.0,-1.0,02.07.2023 bramkarz (90'),Polska,05.07.2023"
"Marek Koczara,326169937,16.053,Q,87,WC 37,32,World Cup - Round III  Matchday 1,14/03/2025,90,10,-1,-1,-1,3.5,4,3.5,-1.0,-1.0,-1.0,3.5,4.0,3.5,25.06.2023 napastnik (90'),Polska,05.07.2023"
"Miroslaw Wikarski,321624524,17.059,,142,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,3.5,3,3,3,6.5,-1.0,3.5,3.0,-1.0,3.0,6.5,02.07.2023 napastnik (90'),Polska,05.07.2023"
"Roman Gornik,322429048,17.046,,80,WC 37,13,Continental Championship - Quarterfinals,29/11/2024,89,11,-1,5,5,-1,-1,-1,-1.0,5.0,5.0,-1.0,-1.0,-1.0,02.07.2023 stoper (90'),Polska,05.07.2023"
"Zbigniew Antkiewicz,326158404,17.078,,108,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,3.5,-1,5,5,4,-1.0,3.5,-1.0,5.0,5.0,4.0,02.07.2023 pomocnik (90'),Polska,05.07.2023"
"Zenon Gabler,477510360,17.027,T,-1,WC 37,17,World Cup - Round I  Matchday 2,16/12/2024,89,14,-1,2.5,-1,3,4.5,8.5,-1.0,-1.0,-1.0,3.0,4.5,8.0,-----,Polska,05.07.2023"
"Bartlomiej Wlasiuk,325463915,16.038,Q,101,WC 37,35,World Cup - Round IV  Matchday 1,28/03/2025,90,12,-1,-1,-1,5.5,-1,5,-1.0,-1.0,-1.0,5.5,-1.0,5.0,01.07.2023 napastnik (90'),Polska,05.07.2023"
"Bartosz Drzewosz,321215969,17.038,,164,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,1,3,-1,5.5,-1,-1,1.0,3.0,-1.0,4.5,-1.0,-1.0,03.06.2023 pomocnik (59'),Polska,05.07.2023"
"Dawid Gardzinski,321750355,17.000,,171,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,1.5,-1,3.5,3,4,-1,1.5,-1.0,-1.0,3.0,-1.0,-1.0,01.07.2023 bramkarz (90'),Polska,05.07.2023"
"Florian Czylok,323838214,17.025,H,122,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,3.5,4.5,5.5,5.5,-1,-1.0,3.5,4.5,5.0,5.5,-1.0,10.06.2023 boczny_obronca (90'),Polska,05.07.2023"
"Jakub Drzewoszewski,322842003,16.079,,136,WC 37,26,World Cup - Round II  Matchday 1,14/02/2025,90,6,2,3,-1,4,4,-1,2.0,3.0,-1.0,4.0,4.0,-1.0,22.05.2023 bramkarz (90'),Polska,05.07.2023"
"Kacper Turzynski,322989659,16.094,,126,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,-1,3,3,-1,-1,-1,-1.0,3.0,3.0,-1.0,-1.0,-1.0,01.07.2023 stoper (90'),Polska,05.07.2023"
"Marcin Maciejewski,326534116,16.083,,115,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,-1,5,4.5,4,-1,-1,-1.0,4.5,4.5,4.0,-1.0,-1.0,01.07.2023 boczny_obronca (90'),Polska,05.07.2023"
"Robert Lenart,322284327,16.103,,185,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,3,3.5,3.5,-1,-1,-1.0,3.0,3.5,-1.0,-1.0,-1.0,15.05.2023 boczny_obronca (90'),Polska,05.07.2023"
"Walter Wojtowicz,322332339,16.101,,150,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,4,-1,-1,4.5,-1,-1.0,4.0,-1.0,-1.0,-1.0,-1.0,01.07.2023 stoper (90'),Polska,05.07.2023"
"Artek Jendrysko,316535621,19.014,P,286,WC 36,19,World Cup - Round I  Matchday 4,17/05/2024,87,15,2,-1,-1,-1,-1,-1,1.5,-1.0,-1.0,-1.0,-1.0,-1.0,15.06.2023 bramkarz (90'),Polska,05.07.2023"
"Donald Krysa,316535622,19.026,,286,WC 36,17,World Cup - Round I  Matchday 2,06/05/2024,87,14,-1,-1,3,-1,-1,-1,-1.0,-1.0,3.0,-1.0,-1.0,-1.0,08.06.2023 boczny_obronca (90'),Polska,05.07.2023"
"Gawel Chabowski,316535632,17.074,Q,286,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,-1,-1,2.5,-1,4,-1.0,-1.0,-1.0,2.5,-1.0,4.0,29.06.2023 pomocnik (90'),Polska,05.07.2023"
"Janusz Oberda,316535627,18.049,,286,WC 36,33,World Cup - Round III  Matchday 2,05/08/2024,88,11,1.5,3,-1,2.5,3,-1,-1.0,3.0,-1.0,2.5,3.0,-1.0,29.06.2023 stoper (90'),Polska,05.07.2023"
"Jozef Kacprowski,316535625,18.053,H,286,WC 36,32,World Cup - Round III  Matchday 1,02/08/2024,88,10,-1,1.5,2.5,-1,-1,-1,-1.0,1.5,2.5,-1.0,-1.0,-1.0,29.06.2023 stoper (90'),Polska,05.07.2023"
"Lucjan Grzeszczyk,316535634,18.108,,286,WC 36,22,World Cup - Round I  Matchday 7,07/06/2024,88,2,-1,-1,-1,-1,3,3,-1.0,-1.0,-1.0,-1.0,3.0,3.0,29.06.2023 skrzydlowy (90'),Polska,05.07.2023"
"Mieczyslaw Betkowski,316535635,18.104,,286,WC 36,22,World Cup - Round I  Matchday 7,07/06/2024,88,2,-1,-1,-1,-1,-1,3,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,29.06.2023 napastnik (90'),Polska,05.07.2023"
"Patryk Winiarski,316535623,18.106,T,286,WC 36,22,World Cup - Round I  Matchday 7,07/06/2024,88,2,1,2,2.5,-1,-1,-1,1.0,2.0,2.5,-1.0,-1.0,-1.0,29.06.2023 bramkarz (90'),Polska,05.07.2023"
"Pawel Sabak,316535626,19.013,,286,WC 36,19,World Cup - Round I  Matchday 4,17/05/2024,87,15,-1,-1,1.5,-1,3.5,-1,-1.0,-1.0,1.5,-1.0,3.5,-1.0,15.06.2023 boczny_obronca (90'),Polska,05.07.2023"
"Pawel Stryczek,316535629,18.084,,286,WC 36,25,World Cup - Round I  Matchday 10,28/06/2024,88,5,1,-1,4,3,3,-1,-1.0,-1.0,4.0,3.0,3.0,-1.0,29.06.2023 boczny_obronca (90'),Polska,05.07.2023"
"Radoslaw Stephan,316535633,19.003,,286,WC 36,21,World Cup - Round I  Matchday 6,31/05/2024,88,1,-1,-1,-1,3,3,-1,-1.0,-1.0,-1.0,3.0,3.0,-1.0,29.06.2023 pomocnik (90'),Polska,05.07.2023"
"Slawomir Nasalski,316535630,18.010,,286,WC 37,,Final,,,,-1,-1,-1,3,3.5,5,-1.0,-1.0,-1.0,3.0,3.5,4.5,29.06.2023 skrzydlowy (90'),Polska,05.07.2023"
"Stanislaw Cugier,316535628,19.007,Q,286,WC 36,20,World Cup - Round I  Matchday 5,24/05/2024,87,16,-1,-1,2,2.5,-1,-1,-1.0,-1.0,2.0,2.5,-1.0,-1.0,22.06.2023 boczny_obronca (90'),Polska,05.07.2023"
"Zenon Szulewski,316535624,18.017,,286,WC 36,40,World Cup - Round V  Matchday 3,06/09/2024,88,15,-1,2.5,2.5,-1,-1,-1,-1.0,2.5,2.5,-1.0,-1.0,-1.0,29.06.2023 boczny_obronca (90'),Polska,05.07.2023"
"Zygmunt Zuchewicz,316535631,19.017,P,286,WC 36,19,World Cup - Round I  Matchday 4,17/05/2024,87,15,-1,-1,-1,-1,-1,3,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,15.06.2023 napastnik (90'),Polska,05.07.2023"
"Albert Biednik,314323369,18.086,,257,WC 36,25,World Cup - Round I  Matchday 10,28/06/2024,88,5,-1,-1,6,-1,-1,-1,-1.0,-1.0,6.0,-1.0,-1.0,-1.0,24.04.2023 boczny_obronca (0'),Polska,05.07.2023"
"Ariel Golkowski,311287496,19.072,T,368,WC 36,9,Continental Championship  Matchday 7,22/03/2024,87,7,-1,-1,-1,6.5,5,7.5,-1.0,-1.0,-1.0,5.5,-1.0,6.0,17.04.2023 napastnik (54'),Polska,05.07.2023"
"Bartlomiej Bralski,303839055,20.049,,454,WC 36,,Final,,,,2.5,-1,4.5,-1,-1,5.5,2.5,-1.0,4.5,-1.0,-1.0,-1.0,23.01.2023 bramkarz (90'),Polska,05.07.2023"
"Claas Meischl,317629833,17.044,,253,WC 37,13,Continental Championship - Quarterfinals,29/11/2024,89,11,-1,-1,6,-1,-1,-1,-1.0,-1.0,6.0,-1.0,-1.0,-1.0,24.04.2023 boczny_obronca (0'),Polska,05.07.2023"
"Czeslaw Gomulski,310245981,19.076,,339,WC 36,8,Continental Championship  Matchday 6,15/03/2024,87,6,-1,6,5,-1,-1,-1,-1.0,6.0,-1.0,-1.0,-1.0,-1.0,17.04.2023 stoper (90'),Polska,05.07.2023"
"Emil Molas,301286231,20.054,P,478,WC 36,,Final,,,,-1,-1,-1,8.5,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.01.2023 pomocnik (46'),Polska,05.07.2023"
"Florian Haluszczynski,303590760,20.051,,449,WC 36,,Final,,,,4.5,-1,-1,-1,-1,1,4.5,-1.0,-1.0,-1.0,-1.0,-1.0,16.01.2023 bramkarz (90'),Polska,05.07.2023"
"Igor Bartochowski,319231097,18.029,,205,WC 36,37,World Cup - Round IV  Matchday 3,23/08/2024,88,13,-1,2.5,-1,-1,-1,-1,-1.0,2.5,-1.0,-1.0,-1.0,-1.0,24.04.2023 stoper (0'),Polska,05.07.2023"
"Lukasz Pangowski,309912403,18.069,,375,WC 36,29,World Cup - Round II  Matchday 4,15/07/2024,88,8,2,-1,-1,7.5,-1,-1,2.0,-1.0,-1.0,6.5,-1.0,-1.0,24.04.2023 pomocnik (0'),Polska,05.07.2023"
"Marek Popanda,301332993,19.098,U,345,WC 36,4,Continental Championship  Matchday 2,26/02/2024,87,4,-1,5,6.5,-1,-1,8,-1.0,-1.0,-1.0,-1.0,-1.0,6.5,27.03.2023 napastnik (90'),Polska,05.07.2023"
"Michal Ziola,310654842,19.060,,332,WC 36,11,Continental Championship  Matchday 9,05/04/2024,87,9,1.5,-1,4.5,-1,-1,4.5,1.5,-1.0,-1.0,-1.0,-1.0,4.5,24.04.2023 napastnik (0'),Polska,05.07.2023"
"Patryk Szoma,313190059,18.016,Q,268,WC 36,40,World Cup - Round V  Matchday 3,06/09/2024,88,15,-1,-1,-1,6.5,-1,-1,-1.0,-1.0,-1.0,6.0,-1.0,-1.0,24.04.2023 pomocnik (0'),Polska,05.07.2023"
"Pawel Zaremba,308197754,19.096,U,350,WC 36,4,Continental Championship  Matchday 2,26/02/2024,87,4,-1,-1,-1,-1,-1,7.5,-1.0,-1.0,-1.0,-1.0,-1.0,6.5,27.03.2023 napastnik (30'),Polska,05.07.2023"
"Piotr Domzal,313107388,19.083,,318,WC 36,7,Continental Championship  Matchday 5,08/03/2024,87,5,-1,-1,-1,-1,6.5,-1,-1.0,-1.0,-1.0,-1.0,5.5,-1.0,10.04.2023 skrzydlowy (90'),Polska,05.07.2023"
"Robert Koziolek,312557313,19.039,P,310,WC 36,15,Continental Championship - Finals,26/04/2024,87,12,-1,-1,7.5,-1,6,-1,-1.0,-1.0,-1.0,-1.0,5.5,-1.0,24.04.2023 skrzydlowy (0'),Polska,05.07.2023"
"Roman Gurgul,318020207,18.016,P,209,WC 36,40,World Cup - Round V  Matchday 3,06/09/2024,88,15,1,-1,-1,-1,-1,-1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,24.04.2023 bramkarz (0'),Polska,05.07.2023"
"Wojciech Ura,298499382,20.063,H,515,WC 36,,Final,,,,-1,-1,-1,7,-1,8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,09.01.2023 napastnik (46'),Polska,05.07.2023"
"Przemyslaw Ryn,323462530,16.098,,150,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,4.5,2.5,2.5,-1,-1,-1,-1.0,2.5,-1.0,-1.0,-1.0,-1.0,04.07.2023 stoper (90'),Polska,05.07.2023"
"Hubert Haras,327429939,15.107,H,80,WC 38,2,Friendly,09/05/2025,91,2,1.5,2.5,4,3,-1,-1,-1.0,2.5,4.0,3.0,-1.0,-1.0,04.07.2023 boczny_obronca (90'),Polska,05.07.2023"
"Folkert Normanne,326514604,16.074,,101,WC 37,28,World Cup - Round II  Matchday 3,21/02/2025,90,7,-1,-1,4,5,5,7,-1.0,-1.0,4.0,5.0,5.0,7.0,04.07.2023 napastnik (90'),Polska,05.07.2023"
"Witold Marczynski,324116487,16.065,U,94,WC 37,30,World Cup - Round II  Matchday 5,28/02/2025,90,8,-1,2,3.5,2,4.5,-1,-1.0,2.0,3.5,2.0,4.5,-1.0,04.07.2023 skrzydlowy (90'),Polska,05.07.2023"
"Leszek Dziewiecki,477654792,17.078,Q,-1,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,-1,3,3,-1,6,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,-----,Polska,05.07.2023"
"Robert Motyka,322823164,16.100,H,178,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,1.5,3,2.5,5.5,3.5,4.5,1.5,-1.0,2.5,4.0,-1.0,-1.0,04.07.2023 bramkarz (90'),Polska,05.07.2023"
"Mieczyslaw Mordas,326944553,17.064,,108,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,-1,4.5,3,5,4,-1.0,-1.0,4.5,3.0,5.0,4.0,04.07.2023 skrzydlowy (90'),Polska,05.07.2023"
"Benedykt Czecharowski,324517065,16.055,,128,WC 37,31,World Cup - Round II  Matchday 6,07/03/2025,90,9,2,3,-1,3.5,3,3,-1.0,3.0,-1.0,3.5,3.0,3.0,18.06.2023 pomocnik (90'),Polska,05.07.2023"
"Alan Wardzinski,311940752,18.056,,303,WC 36,31,World Cup - Round II  Matchday 6,26/07/2024,88,9,-1,5,5,-1,-1,3,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,30.06.2023 napastnik (90'),Polska,05.07.2023"
"Bonifacy Jurczynski,322947750,17.060,U,94,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,-1,-1,-1,-1,6.5,-1.0,-1.0,-1.0,-1.0,-1.0,6.5,30.06.2023 napastnik (90'),Polska,05.07.2023"
"Daniel Wojtanowski,316330946,18.043,,199,WC 36,34,World Cup - Round III  Matchday 3,09/08/2024,88,11,-1,-1,-1,3,4,-1,-1.0,-1.0,-1.0,-1.0,4.0,-1.0,30.06.2023 skrzydlowy (90'),Polska,05.07.2023"
"Eugeniusz Swis,310368987,19.040,U,366,WC 36,14,Continental Championship - Semifinals,22/04/2024,87,12,-1,4,-1,3.5,4,3.5,-1.0,-1.0,-1.0,-1.0,4.0,3.5,19.05.2023 skrzydlowy (90'),Polska,05.07.2023"
"Fabian Kupczynski,318040982,18.052,,178,WC 36,32,World Cup - Round III  Matchday 1,02/08/2024,88,10,4.5,-1,3.5,-1,-1,-1,4.5,-1.0,3.5,-1.0,-1.0,-1.0,30.06.2023 boczny_obronca (90'),Polska,05.07.2023"
"Franciszek Boniek,319855815,17.098,,185,WC 37,4,Continental Championship  Matchday 2,07/10/2024,89,4,5,-1,2,0.5,-1,-1,5.0,-1.0,2.0,0.5,-1.0,-1.0,30.06.2023 bramkarz (90'),Polska,05.07.2023"
"Kamil Wrzos,317773327,17.085,,248,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,-1,-1,3.5,5,-1,-1.0,-1.0,-1.0,3.5,5.0,-1.0,30.06.2023 skrzydlowy (90'),Polska,05.07.2023"
"Lukasz Sowizdrzal,323375841,16.101,,136,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,-1,-1,5,-1,-1,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,30.06.2023 pomocnik (90'),Polska,05.07.2023"
"Przemyslaw Kanecki,318677591,18.046,,241,WC 36,34,World Cup - Round III  Matchday 3,09/08/2024,88,11,-1,3.5,3.5,-1,-1,-1,-1.0,3.5,3.5,-1.0,-1.0,-1.0,30.06.2023 stoper (90'),Polska,05.07.2023"
"Slawomir Denis,316372010,18.008,,206,WC 37,,Final,,,,-1,4.5,-1,4,5,-1,-1.0,4.5,-1.0,4.0,5.0,-1.0,30.06.2023 stoper (90'),Polska,05.07.2023"
"Slawomir Niepsuj,309854658,19.051,,393,WC 36,12,Continental Championship  Matchday 10,12/04/2024,87,10,-1,3,3,-1,3.5,-1,-1.0,3.0,-1.0,-1.0,3.5,-1.0,12.05.2023 stoper (90'),Polska,05.07.2023"
"Tobiasz Labunko,312851592,18.044,,338,WC 36,34,World Cup - Round III  Matchday 3,09/08/2024,88,11,-1,4.5,5.5,-1,5.5,-1,-1.0,-1.0,5.5,-1.0,-1.0,-1.0,30.06.2023 boczny_obronca (90'),Polska,05.07.2023"
"Alfred Bujacz,322007268,18.023,U,171,WC 36,38,World Cup - Round V  Matchday 1,30/08/2024,88,14,-1,4,5,-1,4.5,-1,-1.0,4.0,5.0,-1.0,-1.0,-1.0,29.06.2023 boczny_obronca (90'),Polska,05.07.2023"
"Franciszek Antoniak,319365551,17.095,Q,136,WC 37,5,Continental Championship  Matchday 3,11/10/2024,89,4,-1,3,-1,5,5.5,-1,-1.0,-1.0,-1.0,5.0,5.5,-1.0,29.06.2023 pomocnik (90'),Polska,05.07.2023"
"Jacek Cwikla,324091792,16.090,,107,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,-1,-1,4,4.5,-1,-1,-1.0,-1.0,4.0,4.5,-1.0,-1.0,25.04.2023 boczny_obronca (90'),Polska,05.07.2023"
"Jakub Matulewicz,320102502,17.063,U,220,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,-1,4,3.5,5.5,-1,-1.0,-1.0,-1.0,-1.0,5.5,-1.0,29.06.2023 skrzydlowy (90'),Polska,05.07.2023"
"Kazimierz Szczesniak,321526551,17.076,P,101,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,-1,-1,6,-1,-1,-1.0,-1.0,-1.0,6.0,-1.0,-1.0,29.06.2023 pomocnik (90'),Polska,05.07.2023"
"Krzysztof Krugiolka,323782657,17.110,,149,WC 37,1,Friendly,20/09/2024,89,1,-1,4.5,5,4.5,5.5,7,-1.0,-1.0,5.0,4.5,-1.0,7.0,29.06.2023 napastnik (90'),Polska,05.07.2023"
"Oskar Wolowicz,324119206,17.042,,129,WC 37,14,Continental Championship - Semifinals,02/12/2024,89,12,-1,3,-1,5.5,-1,-1,-1.0,3.0,-1.0,4.5,-1.0,-1.0,23.03.2023 pomocnik (90'),Polska,05.07.2023"
"Remigiusz Surdel,322585984,17.045,H,94,WC 37,13,Continental Championship - Quarterfinals,29/11/2024,89,11,-1,-1,-1,5.5,5,-1,-1.0,-1.0,-1.0,5.5,-1.0,-1.0,16.05.2023 skrzydlowy (23'),Polska,05.07.2023"
"Stanislaw Polakowski,327610252,16.011,,87,WC 38,,Final,,,,-1,5,-1,-1,-1,-1,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,29.06.2023 stoper (90'),Polska,05.07.2023"
"Teodor Handzlik,318139928,18.037,,164,WC 36,35,World Cup - Round IV  Matchday 1,16/08/2024,88,12,-1,-1,4.5,5.5,6,5.5,-1.0,-1.0,-1.0,5.5,6.0,-1.0,29.06.2023 skrzydlowy (90'),Polska,05.07.2023"
"Wiktor Rzadkowski,319320340,17.042,,185,WC 37,14,Continental Championship - Semifinals,02/12/2024,89,12,-1,3.5,4,3.5,3.5,5,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,16.05.2023 napastnik (90'),Polska,05.07.2023"
"Zygmunt Glebicki,315574953,17.101,,143,WC 37,3,Continental Championship  Matchday 1,04/10/2024,89,3,1.5,3,-1,3.5,3.5,-1,1.5,3.0,-1.0,3.5,3.5,-1.0,25.05.2023 bramkarz (90'),Polska,05.07.2023"
"Arkadiusz Szczesny,322053938,17.061,,190,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,-1,-1,-1,-1,4.5,-1.0,-1.0,-1.0,-1.0,-1.0,4.5,06.05.2023 napastnik (90'),Polska,05.07.2023"
"Boleslaw Kostorowski,325728511,17.008,Q,83,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,4.5,4.5,-1,-1,-1,-1.0,4.5,4.5,-1.0,-1.0,-1.0,01.07.2023 boczny_obronca (90'),Polska,05.07.2023"
