Ludwik Staszel,308369848,18.068,,343,WC 36,15,Continental Championship - Finals,26/04/2024,87,12,-1,3,3.5,3,4.5,4.5,-1.0,3.0,-1.0,-1.0,-1.0,4.5,29.03.2023 pomocnik (70'),Polska,17.04.2023
Gilbert Pyrek,320049531,16.096,,140,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,2.5,2.5,3,3.5,4.5,-1.0,-1.0,2.5,3.0,3.5,4.5,30.03.2023 pomocnik (90'),Polska,17.04.2023
Seweryn Cwiertnia,321291294,16.063,P,84,WC 37,16,World Cup - Round I  Matchday 1,13/12/2024,89,13,-1,3.5,3.5,3.5,3.5,4,-1.0,-1.0,3.5,3.5,3.5,4.0,29.03.2023 skrzydlowy (90'),Polska,17.04.2023
Franciszek Labinski,310933711,17.090,,280,WC 36,31,World Cup - Round II  Matchday 6,26/07/2024,88,9,-1,3,2.5,3.5,3,5,-1.0,-1.0,-1.0,3.5,3.0,5.0,04.02.2023 pomocnik (90'),Polska,17.04.2023
Aleksander Proksza,320489187,16.081,,86,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,2.5,-1,4,5,5,-1.0,-1.0,-1.0,4.0,-1.0,4.0,14.04.2023 napastnik (33'),Polska,17.04.2023
Bogumil Madrak,320133609,16.049,,120,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,-1,4.5,5,4.5,5,-1.0,-1.0,4.5,5.0,-1.0,5.0,14.04.2023 pomocnik (90'),Polska,17.04.2023
Bohdan Clapinski,313733100,17.066,,199,WC 36,36,World Cup - Round IV  Matchday 2,19/08/2024,88,13,4.5,1.5,2,1,1.5,-1,4.5,-1.0,-1.0,-1.0,-1.0,-1.0,14.04.2023 bramkarz (90'),Polska,17.04.2023
Borymyr Borzych,316727423,17.068,,190,WC 36,36,World Cup - Round IV  Matchday 2,19/08/2024,88,13,-1,2,2,1,2,0.5,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,14.04.2023 pomocnik (90'),Polska,17.04.2023
Grzegorz Biegajlo,320456008,16.038,T,126,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,3.5,4,4,5,4,-1.0,3.5,4.0,-1.0,-1.0,-1.0,14.04.2023 boczny_obronca (90'),Polska,17.04.2023
Janusz Szewczuk,313826781,17.068,,230,WC 36,36,World Cup - Round IV  Matchday 2,19/08/2024,88,13,-1,3,4,5.5,4.5,4.5,-1.0,-1.0,-1.0,5.5,-1.0,-1.0,14.04.2023 pomocnik (90'),Polska,17.04.2023
Jozef Luber,323555759,16.064,,50,WC 37,16,World Cup - Round I  Matchday 1,13/12/2024,89,13,-1,-1,5,5,5,-1,-1.0,-1.0,5.0,5.0,5.0,-1.0,31.03.2023 skrzydlowy (90'),Polska,17.04.2023
Maciej Pleszka,322914679,16.033,,94,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,3.5,4,3.5,-1,6,-1.0,3.5,4.0,-1.0,-1.0,-1.0,14.04.2023 boczny_obronca (90'),Polska,17.04.2023
Maciej Wydmanski,323910755,16.041,,77,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,-1,4.5,4,6,5.5,-1.0,-1.0,-1.0,-1.0,6.0,-1.0,14.04.2023 skrzydlowy (90'),Polska,17.04.2023
Marek Salewski,326708410,15.037,,29,WC 38,1,Friendly,02/05/2025,91,1,-1,-1,-1,-1,5,4.5,-1.0,-1.0,-1.0,-1.0,5.0,4.5,31.03.2023 napastnik (90'),Polska,17.04.2023
Mieczyslaw Miedziak,313238109,17.059,,175,WC 36,37,World Cup - Round IV  Matchday 3,23/08/2024,88,13,1.5,3.5,4.5,4,5,4,-1.0,3.5,-1.0,-1.0,-1.0,4.0,14.04.2023 napastnik (90'),Polska,17.04.2023
Piotr Prochowski,327117578,15.089,,6,WC 37,31,World Cup - Round II  Matchday 6,07/03/2025,90,9,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,17.04.2023
Rafal Goinski,321182663,16.107,U,113,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,-1,-1,5,6,4.5,-1.0,-1.0,-1.0,5.0,6.0,-1.0,14.04.2023 skrzydlowy (90'),Polska,17.04.2023
Robert Gener,317227100,17.008,U,169,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,3,4.5,3,4.5,3.5,-1.0,-1.0,-1.0,-1.0,-1.0,3.5,14.04.2023 napastnik (90'),Polska,17.04.2023
Stanislaw Liberda,325137774,16.009,H,35,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,-1,-1,-1,4.5,-1,4,-1.0,-1.0,-1.0,4.5,-1.0,4.0,31.03.2023 napastnik (90'),Polska,17.04.2023
Andrzej Szwajcowski,316406791,17.015,,134,WC 37,5,Continental Championship  Matchday 3,11/10/2024,89,4,-1,-1,-1,4.5,-1,-1,-1.0,-1.0,-1.0,4.5,-1.0,-1.0,16.04.2023 pomocnik (90'),Polska,17.04.2023
Bogdan Taraszkiewicz,323245445,16.028,P,64,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,-1,-1,-1,-1,7.5,-1.0,-1.0,-1.0,-1.0,-1.0,5.5,16.04.2023 napastnik (33'),Polska,17.04.2023
Boleslaw Bardzinski,321291552,17.023,,113,WC 37,3,Continental Championship  Matchday 1,04/10/2024,89,3,-1,-1,-1,-1,-1,6.5,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,16.04.2023 napastnik (57'),Polska,17.04.2023
Dominik Majchrowicz,319856017,16.074,H,106,WC 37,14,Continental Championship - Semifinals,02/12/2024,89,12,-1,5,5.5,-1,5,-1,-1.0,5.0,5.5,-1.0,5.0,-1.0,16.04.2023 skrzydlowy (90'),Polska,17.04.2023
Ernest Krause,325578252,16.064,,15,WC 37,16,World Cup - Round I  Matchday 1,13/12/2024,89,13,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,17.04.2023
Faustyn Kaleja,322217785,16.074,Q,85,WC 37,14,Continental Championship - Semifinals,02/12/2024,89,12,-1,4,-1,6,4.5,-1,-1.0,-1.0,-1.0,6.0,4.5,-1.0,16.04.2023 skrzydlowy (90'),Polska,17.04.2023
Filip Krzyzek,310293283,17.110,,239,WC 36,27,World Cup - Round II  Matchday 2,08/07/2024,88,7,2.5,-1,5,-1,5.5,6,-1.0,-1.0,5.0,-1.0,5.0,-1.0,05.04.2023 skrzydlowy (90'),Polska,17.04.2023
Innocenty Barciak,312653177,18.012,,197,WC 36,24,World Cup - Round I  Matchday 9,21/06/2024,88,4,2.5,-1,-1,5,-1,-1,2.0,-1.0,-1.0,4.0,-1.0,-1.0,16.04.2023 pomocnik (90'),Polska,17.04.2023
Janusz Skrzela,311878733,18.014,,204,WC 36,24,World Cup - Round I  Matchday 9,21/06/2024,88,4,-1,-1,4,-1,-1,5.5,-1.0,-1.0,3.0,-1.0,-1.0,5.5,05.04.2023 napastnik (90'),Polska,17.04.2023
Julian Kuczewski,319855151,16.044,S,141,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,3.5,-1,5,-1,7,-1.0,-1.0,-1.0,4.5,-1.0,-1.0,16.04.2023 pomocnik (90'),Polska,17.04.2023
Kamil Krypciak,319226103,17.036,,92,WC 37,1,Friendly,20/09/2024,89,1,-1,5.5,6,-1,-1,-1,-1.0,5.5,6.0,-1.0,-1.0,-1.0,16.04.2023 stoper (90'),Polska,17.04.2023
Marek Szafruga,326975811,15.030,,8,WC 38,2,Friendly,09/05/2025,91,2,-1,-1,4,-1,-1,-1,-1.0,-1.0,4.0,-1.0,-1.0,-1.0,16.04.2023 boczny_obronca (90'),Polska,17.04.2023
Marian Orzeszyna,326248406,15.077,Q,36,WC 37,34,World Cup - Round III  Matchday 3,21/03/2025,90,11,-1,-1,4,-1,-1,-1,-1.0,-1.0,4.0,-1.0,-1.0,-1.0,16.04.2023 boczny_obronca (90'),Polska,17.04.2023
Waclaw Hadrian,307781743,18.040,,267,WC 36,20,World Cup - Round I  Matchday 5,24/05/2024,87,16,-1,-1,-1,-1,4.5,4,-1.0,-1.0,-1.0,-1.0,4.5,4.0,09.04.2023 skrzydlowy (90'),Polska,17.04.2023
Wladyslaw Weckowski,309655745,18.029,Q,211,WC 36,22,World Cup - Round I  Matchday 7,07/06/2024,88,2,-1,-1,4.5,-1,-1,7,-1.0,-1.0,4.5,-1.0,-1.0,7.0,16.04.2023 napastnik (90'),Polska,17.04.2023
Zdzislaw Wojciuch,311513036,18.039,,169,WC 36,20,World Cup - Round I  Matchday 5,24/05/2024,87,16,2,-1,-1,-1,5.5,-1,2.0,-1.0,-1.0,-1.0,5.5,-1.0,16.04.2023 bramkarz (90'),Polska,17.04.2023
Adam Danek,320670584,16.062,U,43,WC 37,17,World Cup - Round I  Matchday 2,16/12/2024,89,14,-1,-1,-1,4,5,4.5,-1.0,-1.0,-1.0,4.0,5.0,4.5,12.04.2023 pomocnik (90'),Polska,17.04.2023
Andrzej Pyrkosz,324949343,16.008,Q,35,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,4.5,-1,-1,-1,-1,-1,4.5,-1.0,-1.0,-1.0,-1.0,-1.0,12.04.2023 bramkarz (90'),Polska,17.04.2023
Andrzej Soja,321091200,16.080,H,106,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,3,-1,4.5,4,5.5,-1.0,-1.0,-1.0,4.5,-1.0,-1.0,28.03.2023 pomocnik (90'),Polska,17.04.2023
Bonifacy Orlicki,314102470,17.044,P,162,WC 37,,Final,,,,-1,3.5,3.5,4,4,6.5,-1.0,-1.0,3.5,3.5,-1.0,6.5,12.04.2023 napastnik (90'),Polska,17.04.2023
Bronislaw Majchrzak,327202547,15.052,,8,WC 37,39,World Cup - Round V  Matchday 2,14/04/2025,90,15,-1,-1,-1,3.5,-1,-1,-1.0,-1.0,-1.0,3.5,-1.0,-1.0,12.04.2023 pomocnik (90'),Polska,17.04.2023
Dariusz Bajorek,324300238,16.028,,64,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,-1,-1,5.5,4.5,6,-1.0,-1.0,-1.0,5.5,4.5,-1.0,12.04.2023 skrzydlowy (90'),Polska,17.04.2023
Grzegorz Ledzinski,316770350,17.047,T,175,WC 36,41,World Cup - Semifinals,09/09/2024,88,16,-1,-1,3,4,3.5,5,-1.0,-1.0,-1.0,4.0,-1.0,-1.0,26.02.2023 pomocnik (87'),Polska,17.04.2023
Krzysztof Losin,316100383,17.006,,155,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,-1,3,4,4.5,6,-1.0,-1.0,-1.0,4.0,4.5,6.0,28.03.2023 napastnik (90'),Polska,17.04.2023
Ludwik Angielczyk,325254669,15.059,T,50,WC 37,37,World Cup - Round IV  Matchday 3,04/04/2025,90,13,-1,-1,3.5,3.5,-1,5,-1.0,-1.0,3.5,3.5,-1.0,-1.0,12.04.2023 boczny_obronca (90'),Polska,17.04.2023
Lutomysl Piechna,322068639,16.006,P,57,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,-1,-1,-1,-1,-1,6,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,04.04.2023 napastnik (90'),Polska,17.04.2023
Maciej Pucyk,313093609,17.077,,245,WC 36,34,World Cup - Round III  Matchday 3,09/08/2024,88,11,1.5,2.5,3.5,3.5,-1,4.5,1.5,-1.0,-1.0,-1.0,-1.0,-1.0,12.03.2023 bramkarz (90'),Polska,17.04.2023
Mariusz Kaluga,320629853,17.016,,119,WC 37,5,Continental Championship  Matchday 3,11/10/2024,89,4,-1,-1,5,4,5,5.5,-1.0,-1.0,5.0,-1.0,5.0,5.5,12.04.2023 napastnik (90'),Polska,17.04.2023
Michal Modrzyk,318999794,17.040,H,148,WC 37,,Final,,,,-1,3,3.5,4,-1,4.5,-1.0,-1.0,3.5,-1.0,-1.0,4.5,12.04.2023 boczny_obronca (90'),Polska,17.04.2023
Onufry Parzyszek,322452237,16.004,T,92,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,-1,1.5,3,4,5,6,-1.0,-1.0,3.0,4.0,-1.0,-1.0,12.04.2023 pomocnik (90'),Polska,17.04.2023
Pawel Sliwinski,316800186,17.047,,183,WC 36,41,World Cup - Semifinals,09/09/2024,88,16,-1,-1,4.5,4.5,5.5,4.5,-1.0,-1.0,-1.0,-1.0,5.5,-1.0,22.03.2023 skrzydlowy (90'),Polska,17.04.2023
Stanislaw Wronowski,324214971,15.082,,15,WC 37,33,World Cup - Round III  Matchday 2,17/03/2025,90,11,-1,-1,-1,4.5,-1,6.5,-1.0,-1.0,-1.0,4.5,-1.0,6.5,12.04.2023 napastnik (90'),Polska,17.04.2023
Wladyslaw Maska,322882530,16.039,T,78,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,-1,-1,3,5,6.5,-1.0,-1.0,-1.0,-1.0,5.0,6.5,12.04.2023 skrzydlowy (90'),Polska,17.04.2023
Filip Lopusiewicz,325138757,15.081,,57,WC 37,33,World Cup - Round III  Matchday 2,17/03/2025,90,11,-1,4.5,-1,-1,4.5,5.5,-1.0,4.5,-1.0,-1.0,-1.0,5.5,11.04.2023 napastnik (90'),Polska,17.04.2023
Kazimierz Banbura,319504381,16.070,,113,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,5,6,3.5,5.5,5,-1.0,5.0,6.0,-1.0,-1.0,-1.0,11.04.2023 stoper (90'),Polska,17.04.2023
Michal Trzewiczek,317705935,16.099,,127,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,4.5,4.5,3.5,4.5,5.5,-1.0,4.5,-1.0,-1.0,-1.0,5.5,11.04.2023 napastnik (90'),Polska,17.04.2023
Gustaw Klos,318397289,16.087,,120,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,2.5,3,5,6,7,-1.0,2.5,-1.0,-1.0,6.0,7.0,11.04.2023 skrzydlowy (90'),Polska,17.04.2023
Aleksander Polowniak,326987502,15.092,,15,WC 37,31,World Cup - Round II  Matchday 6,07/03/2025,90,9,-1,5,-1,-1,-1,-1,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,11.04.2023 stoper (90'),Polska,17.04.2023
Bogumil Lacki,314878423,17.022,,190,WC 37,3,Continental Championship  Matchday 1,04/10/2024,89,3,5,1.5,-1,-1,1,-1,5.0,1.5,-1.0,-1.0,-1.0,-1.0,27.03.2023 bramkarz (90'),Polska,17.04.2023
Jaroslaw Staporski,323283657,15.101,T,78,WC 37,29,World Cup - Round II  Matchday 4,24/02/2025,90,8,-1,4.5,-1,3.5,5,-1,-1.0,4.5,-1.0,-1.0,5.0,-1.0,11.04.2023 stoper (90'),Polska,17.04.2023
Jaroslaw Zoch,324595608,16.036,H,50,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,3.5,4,-1,5.5,6.5,-1.0,3.5,-1.0,-1.0,5.5,6.5,11.04.2023 skrzydlowy (90'),Polska,17.04.2023
Jurek Bos,324743523,16.103,,8,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,-1,4,-1,-1,-1,-1.0,-1.0,4.0,-1.0,-1.0,-1.0,11.04.2023 boczny_obronca (90'),Polska,17.04.2023
Piotr Kiszczak,326167110,15.089,,36,WC 37,31,World Cup - Round II  Matchday 6,07/03/2025,90,9,-1,-1,3.5,-1,4.5,-1,-1.0,-1.0,3.5,-1.0,4.5,-1.0,10.04.2023 skrzydlowy (90'),Polska,17.04.2023
Roman Rusinowicz,322096943,16.092,,106,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,-1,2,3,3.5,-1,-1.0,-1.0,2.0,3.0,-1.0,-1.0,20.02.2023 pomocnik (90'),Polska,17.04.2023
Sobieslaw Kryst,325270420,16.037,S,43,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,4.5,-1,-1,-1,-1,-1,4.5,-1.0,-1.0,-1.0,-1.0,-1.0,11.04.2023 bramkarz (90'),Polska,17.04.2023
Terencjusz Lewicki,324894547,16.041,,64,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,-1,3.5,-1,-1,-1,-1.0,-1.0,3.5,-1.0,-1.0,-1.0,13.02.2023 boczny_obronca (90'),Polska,17.04.2023
Wiktor Idzik,321264757,17.023,,99,WC 37,3,Continental Championship  Matchday 1,04/10/2024,89,3,-1,-1,3.5,-1,4,6,-1.0,-1.0,3.5,-1.0,-1.0,-1.0,11.04.2023 boczny_obronca (90'),Polska,17.04.2023
Ariel Holeczek,318181382,16.081,,162,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,4,-1,5.5,6.5,5,-1.0,-1.0,-1.0,-1.0,6.5,5.0,16.04.2023 skrzydlowy (90'),Polska,17.04.2023
Artur Oniszczuk,321345004,16.067,,106,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,3.5,-1,-1,1.5,-1,-1,3.5,-1.0,-1.0,-1.0,-1.0,-1.0,16.04.2023 bramkarz (90'),Polska,17.04.2023
Bartlomiej Leszek,322503950,16.093,,92,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,-1,-1,4.5,-1,3,-1.0,-1.0,-1.0,4.5,-1.0,-1.0,13.04.2023 pomocnik (90'),Polska,17.04.2023
Cyprian Myslinski,326533383,16.110,,26,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,17.04.2023
Dominik Retka,325438337,16.054,,19,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,2,-1,-1,-1,-1,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,16.04.2023 stoper (90'),Polska,17.04.2023
Edward Gorczyca,317588181,17.007,,186,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,3.5,4,5.5,5.5,4.5,-1.0,-1.0,-1.0,-1.0,5.5,4.5,16.04.2023 skrzydlowy (90'),Polska,17.04.2023
Jedrzej Wicherek,324062175,15.102,U,56,WC 37,29,World Cup - Round II  Matchday 4,24/02/2025,90,8,-1,-1,-1,5,4.5,3.5,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,16.04.2023 pomocnik (90'),Polska,17.04.2023
Klaudiusz Hus,317401098,17.044,,68,WC 37,,Final,,,,-1,-1,-1,6,-1,3,-1.0,-1.0,-1.0,6.0,-1.0,3.0,16.03.2023 napastnik (90'),Polska,17.04.2023
Krzysztof Ustupski,320540120,16.080,P,138,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,-1,4.5,4.5,5,-1,-1.0,-1.0,-1.0,4.5,-1.0,-1.0,13.04.2023 pomocnik (90'),Polska,17.04.2023
Michal Dwornik,319907956,16.081,,148,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,1.5,3,-1,3,3.5,4.5,-1.0,3.0,-1.0,-1.0,-1.0,-1.0,13.04.2023 stoper (90'),Polska,17.04.2023
Oskar Maslanka,320924345,16.022,,120,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,3.5,-1,5,4.5,7,-1.0,3.5,-1.0,-1.0,-1.0,7.0,16.04.2023 stoper (90'),Polska,17.04.2023
Piotr Krecicki,317206985,17.000,P,194,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,1.5,4,4.5,4,5.5,3.5,-1.0,4.0,4.5,-1.0,-1.0,-1.0,16.04.2023 boczny_obronca (90'),Polska,17.04.2023
Przemyslaw Bystrowski,323782377,16.047,,15,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,3.5,-1,-1,-1,-1,-1.0,3.5,-1.0,-1.0,-1.0,-1.0,16.04.2023 stoper (90'),Polska,17.04.2023
Rafal Straczynski,314367692,17.042,H,127,WC 37,,Final,,,,1,2.5,-1,4.5,-1,4,0.5,-1.0,-1.0,4.5,-1.0,4.0,13.03.2023 pomocnik (90'),Polska,17.04.2023
Ryszard Kroczynski,322332172,17.021,,99,WC 37,3,Continental Championship  Matchday 1,04/10/2024,89,3,-1,-1,-1,-1,-1,4.5,-1.0,-1.0,-1.0,-1.0,-1.0,4.5,16.03.2023 napastnik (90'),Polska,17.04.2023
Zbigniew Starek,324085947,15.086,,36,WC 37,32,World Cup - Round III  Matchday 1,14/03/2025,90,10,-1,-1,-1,3,4,5,-1.0,-1.0,-1.0,3.0,4.0,-1.0,16.04.2023 pomocnik (90'),Polska,17.04.2023
Zenon Deptala,322476378,16.041,U,49,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,-1,-1,3,4,4.5,-1.0,-1.0,-1.0,3.0,4.0,-1.0,16.04.2023 pomocnik (90'),Polska,17.04.2023
Ernest Kleszyk,324139029,16.017,,57,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,5.5,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17.04.2023 bramkarz (70'),Polska,17.04.2023
Jakub Kabic,323284382,17.033,Q,71,WC 37,1,Friendly,20/09/2024,89,1,-1,5.5,5.5,4,-1,-1,-1.0,5.5,5.5,-1.0,-1.0,-1.0,17.04.2023 boczny_obronca (90'),Polska,17.04.2023
Daniel Radzikowski,319695451,16.099,,134,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,5.5,4.5,4,4.5,-1,-1.0,5.5,-1.0,4.0,-1.0,-1.0,17.04.2023 pomocnik (90'),Polska,17.04.2023
Pawel Ciosk,317774386,16.089,,176,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,6,6,-1,4.5,-1,-1.0,6.0,6.0,-1.0,-1.0,-1.0,17.04.2023 stoper (90'),Polska,17.04.2023
Ryszard Bonczyk,312277538,18.102,,267,WC 36,9,Continental Championship  Matchday 7,22/03/2024,87,7,-1,-1,6,6.5,7,6,-1.0,-1.0,-1.0,6.5,7.0,-1.0,17.04.2023 skrzydlowy (35'),Polska,17.04.2023
Cezary Krusiewicz,307775650,18.056,,225,WC 36,18,World Cup - Round I  Matchday 3,10/05/2024,87,14,-1,3.5,4.5,7,7,5.5,-1.0,-1.0,-1.0,5.5,5.5,-1.0,17.04.2023 skrzydlowy (55'),Polska,17.04.2023
Patryk Kapela,323217889,17.011,,36,WC 37,6,Continental Championship  Matchday 4,14/10/2024,89,5,-1,3.5,-1,5,6.5,6,-1.0,3.5,-1.0,5.0,5.5,6.0,17.04.2023 skrzydlowy (79'),Polska,17.04.2023
Stanislaw Dluzynski,313161206,18.051,U,197,WC 36,19,World Cup - Round I  Matchday 4,17/05/2024,87,15,-1,-1,-1,7,5,6,-1.0,-1.0,-1.0,5.5,5.0,-1.0,08.04.2023 pomocnik (80'),Polska,17.04.2023
Igor Solny,320670390,16.057,,127,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,5.5,6,4,-1,7.5,-1.0,-1.0,6.0,-1.0,-1.0,-1.0,17.04.2023 boczny_obronca (90'),Polska,17.04.2023
Zygmunt Kulik,321291707,16.027,,120,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,-1,-1,6,-1,4.5,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,17.04.2023 pomocnik (90'),Polska,17.04.2023
Ryszard Reschke,309100248,18.022,H,148,WC 36,23,World Cup - Round I  Matchday 8,14/06/2024,88,3,-1,-1,-1,-1,-1,8.5,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,17.04.2023 napastnik (90'),Polska,17.04.2023
Aleksander Kidawa,311083150,18.039,,246,WC 36,20,World Cup - Round I  Matchday 5,24/05/2024,87,16,5,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17.04.2023 bramkarz (20'),Polska,17.04.2023
Nikodem Stonoga,322870836,16.105,,21,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,4,-1,6.5,-1,-1,-1.0,4.0,-1.0,5.0,-1.0,-1.0,17.04.2023 stoper (90'),Polska,17.04.2023
Bronislaw Korolewicz,324971626,16.069,H,29,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,2,2.5,-1,6,7,-1.0,2.0,2.5,-1.0,4.5,-1.0,17.04.2023 skrzydlowy (11'),Polska,17.04.2023
Adam Przyszlakowski,326610439,16.100,,8,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,5,-1,-1,-1,-1,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,17.04.2023 stoper (90'),Polska,17.04.2023
Piotr Nowotniak,319452256,18.019,,155,WC 36,23,World Cup - Round I  Matchday 8,14/06/2024,88,3,-1,-1,-1,-1,-1,7.5,-1.0,-1.0,-1.0,-1.0,-1.0,5.5,28.03.2023 napastnik (5'),Polska,17.04.2023
Bartosz Odziemek,320971914,17.017,,55,WC 37,4,Continental Championship  Matchday 2,07/10/2024,89,4,-1,4,4.5,5,5,-1,-1.0,-1.0,-1.0,5.0,5.0,-1.0,12.04.2023 pomocnik (90'),Polska,17.04.2023
Dariusz Szurgot,308267631,18.022,,293,WC 36,23,World Cup - Round I  Matchday 8,14/06/2024,88,3,-1,2.5,3,5,5,6,-1.0,2.5,-1.0,-1.0,-1.0,6.0,12.04.2023 stoper (90'),Polska,17.04.2023
Eugeniusz Sokolowski,323463103,16.031,U,83,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,4,4.5,6,6,-1,-1.0,-1.0,-1.0,6.0,6.0,-1.0,12.04.2023 skrzydlowy (90'),Polska,17.04.2023
Fryderyk Zeman,310775823,18.017,H,219,WC 36,23,World Cup - Round I  Matchday 8,14/06/2024,88,3,2,4,4,5,4.5,6.5,2.0,-1.0,-1.0,-1.0,-1.0,6.5,12.04.2023 bramkarz (90'),Polska,17.04.2023
Ignacy Gonsior,326380235,16.013,,21,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,-1,-1,4.5,5,-1,-1,-1.0,-1.0,4.5,5.0,-1.0,-1.0,12.04.2023 boczny_obronca (90'),Polska,17.04.2023
Jakub Kuropatwa,325044951,16.063,,7,WC 37,16,World Cup - Round I  Matchday 1,13/12/2024,89,13,-1,-1,-1,4,-1,-1,-1.0,-1.0,-1.0,4.0,-1.0,-1.0,12.04.2023 pomocnik (90'),Polska,17.04.2023
Jerzy Oryszczak,323401702,16.087,,30,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,-1,5,4,5,-1,-1.0,-1.0,5.0,-1.0,5.0,-1.0,12.04.2023 boczny_obronca (90'),Polska,17.04.2023
Krystian Woloszczuk,325364011,16.020,,14,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,5,2,-1,-1,-1,-1,5.0,2.0,-1.0,-1.0,-1.0,-1.0,12.04.2023 stoper (90'),Polska,17.04.2023
Mateusz Pracki,317995732,17.005,P,152,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,3.5,4.5,3,5,5.5,-1.0,-1.0,4.5,-1.0,5.0,-1.0,12.04.2023 skrzydlowy (90'),Polska,17.04.2023
Miroslaw Sochacki,322914704,16.110,,49,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,5,5.5,4,-1,5.5,-1.0,5.0,5.5,-1.0,-1.0,5.5,12.04.2023 stoper (90'),Polska,17.04.2023
Tadeusz Walecki,320199688,16.095,,119,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,-1,-1,5,4.5,5.5,-1.0,-1.0,-1.0,5.0,-1.0,5.5,12.04.2023 pomocnik (90'),Polska,17.04.2023
